[ 2023-12-06 21:15:23,373 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2023-12-23 23:34:07,315 ] Request connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2023-12-23 23:34:07,329 ] Connected to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2023-12-23 23:34:07,663 ] Request connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra"
[ 2023-12-23 23:34:07,715 ] Backup connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra" established
[ 2023-12-23 23:34:10,238 ] BattlEye: "Server computed GUID: 49a1e995532d9fd2ed0efab7d02b42bd"
[ 2023-12-23 23:34:10,296 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("https://www.tibia.com/clientservices/clientservices.php") ) due to too many retries.
[ 2024-01-06 14:27:37,443 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2024-01-06 14:27:39,223 ] Using spritesheet cache size of 910
[ 2024-01-06 14:27:41,698 ] Asset loading complete
[ 2024-01-06 14:28:48,979 ] BattlEye: "Initialized (v1.249)"
[ 2024-01-06 14:28:48,979 ] BattlEye: "Config entry: GameID tibia"
[ 2024-01-06 14:28:48,979 ] BattlEye: "Config entry: MasterPort 7171"
[ 2024-01-06 14:28:49,069 ] Request connection to gameserver  "tcp://prod-cf-eu.tibia.com:7171"  (unprotected:  "tcp://prod-lb-eu.tibia.com:7171" )  requested (Charakter "Knight Kurioss" )
[ 2024-01-06 14:28:49,069 ] Request connection to gameserver  "tcp://prod-cf-eu.tibia.com:7171" "Peloria"
[ 2024-01-06 14:28:49,081 ] Connected to gameserver  "tcp://prod-cf-eu.tibia.com:7171" "Peloria"
[ 2024-01-06 14:28:50,039 ] Request connection to gameserver  "tcp://prod-lb-eu.tibia.com:7171" "Peloria"
[ 2024-01-06 14:28:50,319 ] Backup connection to gameserver  "tcp://prod-lb-eu.tibia.com:7171" "Peloria" established
[ 2024-01-06 14:28:53,976 ] BattlEye: "Server computed GUID: ac2bb9863eb8ec6a163b5fbfd4b0f05f"
[ 2024-01-06 17:33:31,370 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2024-01-06 17:33:32,687 ] Using spritesheet cache size of 910
[ 2024-01-06 17:33:35,668 ] Asset loading complete
[ 2024-01-06 17:34:25,494 ] BattlEye: "Initialized (v1.249)"
[ 2024-01-06 17:34:25,495 ] BattlEye: "Config entry: GameID tibia"
[ 2024-01-06 17:34:25,495 ] BattlEye: "Config entry: MasterPort 7171"
[ 2024-01-06 17:34:25,558 ] Request connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171"  (unprotected:  "tcp://prod-lb-sa.tibia.com:7171" )  requested (Charakter "Hellquiver" )
[ 2024-01-06 17:34:25,558 ] Request connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2024-01-06 17:34:25,574 ] Connected to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2024-01-06 17:34:25,942 ] Request connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra"
[ 2024-01-06 17:34:26,015 ] Backup connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra" established
[ 2024-01-06 17:34:29,491 ] BattlEye: "Server computed GUID: 49a1e995532d9fd2ed0efab7d02b42bd"
[ 2024-01-06 17:35:32,039 ] Retrying to obtain clipboard.
[ 2024-01-06 17:40:18,600 ] Connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra"  was disconnected ( "The remote host closed the connection" )
[ 2024-01-06 17:40:18,600 ] Connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"  was disconnected ( "The remote host closed the connection" )
[ 2024-01-06 17:40:18,684 ] Disconnected from gameserver
[ 2024-01-16 10:06:41,279 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2024-01-16 10:06:42,589 ] Using spritesheet cache size of 910
[ 2024-01-16 10:06:45,003 ] Asset loading complete
[ 2024-01-16 10:07:13,133 ] BattlEye: "Initialized (v1.249)"
[ 2024-01-16 10:07:13,133 ] BattlEye: "Config entry: GameID tibia"
[ 2024-01-16 10:07:13,133 ] BattlEye: "Config entry: MasterPort 7171"
[ 2024-01-16 10:07:13,188 ] Request connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171"  (unprotected:  "tcp://prod-lb-sa.tibia.com:7171" )  requested (Charakter "Hellquiver" )
[ 2024-01-16 10:07:13,188 ] Request connection to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2024-01-16 10:07:13,204 ] Connected to gameserver  "tcp://prod-cf-sa.tibia.com:7171" "Collabra"
[ 2024-01-16 10:07:13,604 ] Request connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra"
[ 2024-01-16 10:07:13,839 ] Backup connection to gameserver  "tcp://prod-lb-sa.tibia.com:7171" "Collabra" established
[ 2024-01-16 10:07:16,133 ] BattlEye: "Server computed GUID: 49a1e995532d9fd2ed0efab7d02b42bd"
